,inscricao,ano,municipio_residencia,uf_residencia,idade,sexo,estado_civil,raca,gestante,municipio_prova,uf_prova,nota_ciencias_da_naturaza,nota_ciencias_humanas,nota_linguagens_e_codigos,nota_matematica,nota_redacao,questionario_pai,questionario_mae
11082,0cf53756dec3c738ba97bb747f58ebc6dac5c11d,2016,Osasco,SP,20,M,Não informado,Branca,Não,Osasco,SP,461.6,522.3,500.4,352.1,400.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11083,fae50350aa36c087dce182e59a632f7ee148ab9c,2016,Nova Campina,SP,18,F,Não informado,Parda,Não,Itapeva,SP,380.9,470.1,533.1,414.4,460.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11084,a9491b9d4c4ecc50738a26914470f9ef82e76246,2016,Botucatu,SP,17,F,Não informado,Branca,Não,Botucatu,SP,533.6,504.8,570.3,469.3,460.0,Não sei.,Completou a Pós-graduação.
11085,b196502a74b0897301049920e334b568f62e314c,2016,Porto Alegre,RS,24,M,Não informado,Branca,Não,Porto Alegre,RS,472.4,490.7,463.3,499.0,360.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11086,cc495e2fd9024981d8009fd4240cd8bd72a75e58,2016,Fortaleza,CE,19,M,Não informado,Parda,Não,Fortaleza,CE,378.4,573.1,523.1,503.5,0.0,Não sei.,Não sei.
11087,3018008ed1b3c01c980b61320b0d938d4defd61b,2016,Fortaleza,CE,17,F,Não informado,Branca,Não,Fortaleza,CE,435.5,498.1,0.0,0.0,0.0,Não sei.,Não sei.
11088,cdef99f893c40d6885d15fc7b1d1a038d8a8e237,2016,Machado,MG,16,F,Não informado,Branca,Não,Machado,MG,391.2,399.3,533.5,470.3,500.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11089,420558fbaf932298e158217561add147522104b9,2016,Cardoso,SP,18,F,Não informado,Não declarado,Não,Votuporanga,SP,396.2,527.3,501.9,468.8,480.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11090,6dac48ae997f44bd274090a1170d8903c1c343de,2016,Lagarto,SE,20,M,Não informado,Branca,Não,Lagarto,SE,432.6,574.0,445.1,474.8,500.0,Não sei.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11091,d402b2b3b2dbbadfca21559444035dae38174269,2016,Belford Roxo,RJ,19,M,Não informado,Preta,Não,Belford Roxo,RJ,0.0,0.0,0.0,0.0,0.0,Não sei.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11092,eef7839e930760518f25f42e3d3a0aecfda33881,2016,Ventania,PR,17,F,Não informado,Parda,Não,Telêmaco Borba,PR,460.7,513.8,508.4,461.9,540.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
11093,14cc04bd76dc1f852003962de3a964343f446715,2016,Ipueiras,CE,17,F,Solteiro(a),Parda,Não,Ipueiras,CE,477.2,395.4,471.8,421.4,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11094,07d591080c9dbda855aead51b4ebf77313eb3ea2,2016,São Paulo,SP,21,M,Não informado,Parda,Não,São Paulo,SP,507.5,624.0,597.3,442.7,480.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11095,60170e65833cbc35f8fb86d2e3dd35e2397f86e9,2016,Goiânia,GO,17,F,Não informado,Parda,Não,Goiânia,GO,427.3,495.6,496.7,399.6,460.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
11096,534abdeb3a22148f0daaef4890a43a9429207bda,2016,Santa Quitéria,CE,17,F,Não informado,Branca,Não,Forquilha,CE,406.9,504.1,481.1,420.3,580.0,Não sei.,Não sei.
11097,826f0fa0cb46a2505696a2f7ceb7ad7afa80c2fc,2016,Cuiabá,MT,22,F,Não informado,Preta,Não,Cuiabá,MT,431.7,524.1,427.9,407.3,520.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11098,d7191585609b12e91233cb9dc48e0cf4e6711b19,2016,São Paulo,SP,16,F,Não informado,Branca,Não,São Paulo,SP,472.0,536.4,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11099,4a27b9278fcf230587ba6a0665c56a137eb041d6,2016,Boca do Acre,AM,19,M,Não informado,Parda,Não,Boca do Acre,AM,381.0,364.4,458.1,442.1,600.0,Completou a Pós-graduação.,Completou a Pós-graduação.
11100,0310bc6fd5cda4cfe58b8ec38016eb61bedc3a6e,2016,São Paulo,SP,21,F,Não informado,Branca,Não,São Paulo,SP,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11101,81329a2480fa7206f8f168fa8ccfb0928abb8188,2016,Saquarema,RJ,17,F,Não informado,Parda,Não,Saquarema,RJ,443.6,552.9,633.5,437.5,660.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou o Ensino Médio, mas não completou a Faculdade."
11102,180013b7e8bafef9028db0b0b96d51db5b6de314,2016,Alto Alegre do Maranhão,MA,18,F,Não informado,Branca,Não,São Mateus do Maranhão,MA,429.1,486.9,386.3,467.0,200.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11103,b38f2c90cc99d0da93c3a4be0b3f0764a2bc9be6,2016,Ibaté,SP,18,F,Não informado,Parda,Não,Ibaté,SP,486.5,542.7,559.3,398.7,680.0,Completou a Pós-graduação.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11104,704838f236b10374a2c0f0e7e141f202bf8b7cc8,2016,Goiânia,GO,25,M,Solteiro(a),Parda,Não,Goiânia,GO,475.7,547.2,498.0,437.8,560.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11105,dadd2de4d4d0e8199dda4b4dbf8566604e2a2bbf,2016,Sorocaba,SP,17,M,Não informado,Parda,Não,Sorocaba,SP,478.2,538.6,503.7,630.4,460.0,Não sei.,"Completou o Ensino Médio, mas não completou a Faculdade."
11106,972bc6fc052dc3013e16cab149813d4f92e97298,2016,Boa Vista,RR,27,M,Não informado,Parda,Não,Boa Vista,RR,0.0,0.0,0.0,0.0,0.0,"Completou a Faculdade, mas não completou a Pós-graduação.",Não completou a 4ª série/5º ano do Ensino Fundamental.
11107,79811cbb3a68653700ba67d9726c5821f963c579,2016,Belo Horizonte,MG,21,F,Não informado,Branca,Não,Belo Horizonte,MG,504.1,546.0,539.7,535.4,480.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11108,6893fdf38460ec5f369bb340d2717c636d40089b,2016,Timon,MA,18,M,Não informado,Parda,Não,Timon,MA,424.9,497.1,499.0,398.6,400.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11109,e6369697eacb8afc83650df7a39d545597b680f4,2016,Palhoça,SC,17,F,Não informado,Branca,Não,Palhoça,SC,415.5,509.1,498.7,459.4,640.0,Não sei.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11110,3164db7de0cf16c4523394df5477672b37146ce3,2016,Limeira,SP,17,F,Não informado,Branca,Não,Limeira,SP,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11111,1b60cf41472ffb4566ad0499cefe42a5964f0350,2016,Petrópolis,RJ,24,F,Solteiro(a),Parda,Não,Petrópolis,RJ,513.5,588.2,526.4,498.4,660.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11112,eaccaaaf3824562558954f01785d37517cefa67d,2016,Santo André,SP,17,F,Não informado,Branca,Não,Socorro,SP,659.7,777.8,671.5,747.2,800.0,"Completou a Faculdade, mas não completou a Pós-graduação.",Completou a Pós-graduação.
11113,36f4cfdd5031bda74116f17799b66dbc086a325b,2016,São Luís,MA,17,F,Não informado,Parda,Não,São Luís,MA,473.6,583.6,524.5,366.5,520.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11114,80d52f8298a18a6b08a2dc70ebb5a76b6f5b8dd0,2016,Maracás,BA,19,F,Não informado,Branca,Não,Maracás,BA,429.6,456.7,480.1,405.5,340.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11115,3b9e944817e286a05561482a62988b63ad93915f,2016,Sorocaba,SP,47,F,Solteiro(a),Branca,Não,Sorocaba,SP,0.0,0.0,0.0,0.0,0.0,"Completou a Faculdade, mas não completou a Pós-graduação.",Não sei.
11116,1ebae84127585a242124aa16104bdf75f59f58b1,2016,Belém,PA,35,M,Não informado,Parda,Não,Belém,PA,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11117,61ce1fc22b54a9bf35f13c1c25b4c8b620f9d8e4,2016,Natal,RN,29,F,Não informado,Branca,Não,Natal,RN,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11118,4dffd35a60d4d09fea4d2c092b70308459e1b779,2016,São Gonçalo do Amarante,RN,23,M,Não informado,Parda,Não,Macaíba,RN,460.4,508.1,471.8,441.8,520.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não sei.
11119,5fcf044d2515ffb04d390702047604d57e26edaf,2016,Araras,SP,17,F,Não informado,Parda,Não,Araras,SP,429.6,476.9,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
11120,8c760bfaa9b09dae1eb28a4b3d2725149e421ec2,2016,Santo André,SP,25,M,Não informado,Branca,Não,Santo André,SP,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11121,95be4969916083a252ea7940e613e0df6338e7ce,2016,Santa Cruz do Piauí,PI,19,F,Não informado,Parda,Não,Picos,PI,432.2,481.4,378.3,349.9,560.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11122,4299f40749d570e17b1b5d8f4277d47d790edcc0,2016,Campos dos Goytacazes,RJ,23,F,Não informado,Parda,Não,São Francisco de Itabapoana,RJ,473.3,502.4,541.8,502.5,560.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11123,2c1b20c6a72b1062229960cbde17fc2359e24eed,2016,Caratinga,MG,36,M,Não informado,Parda,Não,Caratinga,MG,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11124,a465f4bcba3eb80baa202c95349b5ff15bc56e6d,2016,Almadina,BA,16,M,Não informado,Preta,Não,Coaraci,BA,413.9,516.4,520.2,456.6,580.0,Não sei.,"Completou o Ensino Médio, mas não completou a Faculdade."
11125,e025993b798b8ca2123da47025afb6a4e56bb22e,2016,Taboão da Serra,SP,20,F,Não informado,Branca,Não,Taboão da Serra,SP,440.8,436.9,469.2,387.6,400.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11126,64b849612e4135acf0af1decbc3198abdb3ab1bd,2016,Feira de Santana,BA,20,M,Não informado,Preta,Não,Feira de Santana,BA,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
11127,8e979f8e8328eb8deab4e4f23455691213f3e5c9,2016,Caxias,MA,35,F,Solteiro(a),Parda,Não,Caxias,MA,399.3,414.9,456.3,506.6,260.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11128,35983813a9e71b9d718349e36c63335b6f41292e,2016,Sapiranga,RS,40,F,Não informado,Branca,Não,Sapiranga,RS,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11129,b862eed18d23d70dc3dcac6b525b2b9620439b47,2016,Itapevi,SP,30,F,Não informado,Parda,Não,Itapevi,SP,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11130,cf10a819e3477ca38fc6b9b2fe8122f7bd64d20c,2016,Nísia Floresta,RN,19,F,Não informado,Branca,Não,Nísia Floresta,RN,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11131,9b43f0a4b879566a849dd8079cd99991930e9e9f,2016,Francisco Beltrão,PR,17,F,Não informado,Branca,Não,Francisco Beltrão,PR,397.7,514.6,559.8,549.1,440.0,Não sei.,"Completou o Ensino Médio, mas não completou a Faculdade."
11132,2b32c5d681b084ffa02df4c59920d18e5af43fb9,2016,Juazeiro do Norte,CE,27,F,Solteiro(a),Parda,Não,Juazeiro do Norte,CE,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11133,7062ac5874b112cee7c8962f94917173963df68f,2016,Dourados,MS,31,F,Não informado,Branca,Não,Dourados,MS,398.0,470.6,432.8,514.0,360.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11134,1aee33b49f71e57d9b762e92eb6c323c4ef03f33,2016,Luziânia,GO,40,F,Solteiro(a),Amarela,Não,Luziânia,GO,417.1,659.1,571.8,487.1,760.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11135,43a80676362831c2150ed1b8079fba222f63fb06,2016,Porto Alegre,RS,48,F,Solteiro(a),Parda,Não,Porto Alegre,RS,522.0,563.3,513.3,470.4,560.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a Faculdade, mas não completou a Pós-graduação."
11136,abc2ce689bedb02fca144de29d4f92091e93c345,2016,Presidente Dutra,BA,18,F,Não informado,Parda,Não,Presidente Dutra,BA,447.1,493.0,481.4,417.4,560.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11137,f0aa64bc69a2d171038d0641c10f902bc1895558,2016,Leoberto Leal,SC,17,F,Não informado,Branca,Não,Ituporanga,SC,418.2,543.0,541.2,484.9,520.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11138,e90ccfea5b94bde53f9706fff6eee63ee15da98d,2016,Belém do Piauí,PI,21,M,Não informado,Parda,Não,Picos,PI,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
11139,1163075502f7c75d0feb7cc422d68456df78b902,2016,São Luís,MA,20,M,Não informado,Branca,Não,São Luís,MA,389.9,427.5,445.9,479.9,480.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11140,3108d4c45bfdd3402276e56cbbf3c405a72531de,2016,São José de Ribamar,MA,32,M,Não informado,Parda,Não,São José de Ribamar,MA,502.6,611.8,398.2,774.6,660.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11141,88cecd00f47d823da847ba3a15745199f430c383,2016,Uberlândia,MG,17,F,Não informado,Amarela,Não,Uberlândia,MG,604.0,633.5,629.0,717.7,820.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
11142,d6d1ef30f2b97ab8dfaf9116b234e2b62387ce21,2016,Sobral,CE,18,M,Não informado,Parda,Não,Forquilha,CE,392.1,552.4,527.2,371.3,720.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11143,36f59dda4d3eaba14249b8354cc7cc5cb007a60e,2016,São Paulo,SP,16,M,Não informado,Parda,Não,São Paulo,SP,434.4,562.6,605.6,460.3,460.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
11144,6d3c207e38cdc66aead1a959f50dfa1e64d5b1fb,2016,Santa Cruz do Capibaribe,PE,29,F,Não informado,Parda,Não,Santa Cruz do Capibaribe,PE,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11145,c21e30d55e4f2daa45fff918c7942d2a1629faa8,2016,Russas,CE,20,M,Não informado,Branca,Não,Russas,CE,590.0,621.4,612.9,650.9,700.0,Completou a Pós-graduação.,"Completou a Faculdade, mas não completou a Pós-graduação."
11146,c8f1b4cfb89224aea88b66792c4e8638c1ade32f,2016,Patos de Minas,MG,24,F,Não informado,Parda,Não,Patos de Minas,MG,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11147,ebd369711d2a0b8bf6e539c2646bffefa978c9ed,2016,São Benedito,CE,17,F,Não informado,Parda,Não,São Benedito,CE,419.3,515.4,424.3,412.7,540.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11148,18f4effef276f162e883e1e789103189aa8e18fe,2016,Barra do Garças,MT,34,F,Casado(a)/Mora com companheiro(a),Branca,Não,Barra do Garças,MT,415.3,582.7,546.5,474.4,720.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11149,bbb39973e7d8ed89c9a02048dfadd8dc3bcce374,2016,Brasília,DF,17,M,Não informado,Preta,Não,Camamu,BA,577.0,597.1,591.3,597.3,500.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
11150,05ea73a44b9a61db47bf6b7342e849fcc2d8cb12,2016,João Pessoa,PB,23,M,Não informado,Branca,Não,João Pessoa,PB,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11151,46bc50a4064a15cfd4647306092a4c4f02962416,2016,Juazeiro do Norte,CE,18,F,Solteiro(a),Parda,Não,Juazeiro do Norte,CE,424.7,522.1,453.3,419.7,580.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11152,3611be68aedc5614d6651e10058f0dc553044bdb,2016,Ji-Paraná,RO,17,M,Não informado,Branca,Não,Ji-Paraná,RO,411.1,534.6,462.3,411.2,560.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
11153,b08fafe90cd859dbf7cd0556de82010288d65472,2016,Cuiabá,MT,30,F,Não informado,Parda,Não,Cuiabá,MT,416.3,642.5,656.1,656.5,560.0,Completou a Pós-graduação.,"Completou o Ensino Médio, mas não completou a Faculdade."
11154,9be83237946c1673efeb93474677f30a899fff59,2016,Bonito,MS,18,M,Não informado,Parda,Não,Bonito,MS,448.1,589.8,514.0,579.4,520.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
11155,9dced3a6903ecb44212d8a612aaeff2f4a7b62c2,2016,Peruíbe,SP,16,F,Não informado,Branca,Não,Peruíbe,SP,389.2,452.6,494.6,348.8,280.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11156,da92647a7443830e8e63a87b1a9f9e04a8a8a6b2,2016,Araraquara,SP,33,M,Solteiro(a),Branca,Não,Araraquara,SP,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11157,563d7b5b57b976f4d1ff59453b2503ca3e3d71ff,2016,Ribeirão Preto,SP,20,M,Não informado,Parda,Não,Ribeirão Preto,SP,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
11158,2e03e7d28f830b50964fba568c87bf3958244beb,2016,Ouro Preto,MG,19,F,Não informado,Parda,Não,Ouro Preto,MG,423.8,543.0,521.5,510.4,500.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
11159,5e0896049b2c3a43c5cf2fb0d9b1ae3dcc2b8f2c,2016,Rio de Janeiro,RJ,19,F,Não informado,Branca,Não,Rio de Janeiro,RJ,510.0,625.0,602.4,443.7,580.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11160,71a4f120c5f920f460e321e99996b7f237775a3c,2016,Jaboatão dos Guararapes,PE,24,F,Não informado,Branca,Não,Recife,PE,0.0,0.0,0.0,0.0,0.0,Completou a Pós-graduação.,"Completou o Ensino Médio, mas não completou a Faculdade."
11161,684d524b271e0e0a1d2a75100dbeba9fcc6f1b86,2016,Viana,MA,19,F,Não informado,Parda,Não,Viana,MA,398.5,458.7,420.7,395.0,300.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11162,262d7caae322fc2bfa2ecf8493e72ddc5e3442c2,2016,Fronteiras,PI,30,F,Solteiro(a),Preta,Não,Pio IX,PI,455.9,442.5,433.4,489.2,360.0,Nunca estudou,Nunca estudou
11163,7cede9127f4210dab06b498f7a35ee9b0d131fc1,2016,Parnamirim,RN,24,M,Não informado,Preta,Não,Natal,RN,382.9,408.4,422.3,382.0,480.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Nunca estudou
11164,b7388240e3b14e3eb24016a26811c9c9a9d7a9d1,2016,Capitão Poço,PA,19,M,Não informado,Parda,Não,Capitão Poço,PA,600.2,526.4,589.1,564.6,560.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11165,a9149711e7d9dd776d9d85dbf62b5090545dc7ad,2016,Águas Lindas de Goiás,GO,16,F,Não informado,Branca,Não,Brasília,DF,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
11166,863f260a70f4f093a732fe944ea6a0f7763d3bd6,2016,Fortaleza,CE,37,F,Não informado,Parda,Não,Fortaleza,CE,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11167,3a0f0d4a63fd4536a8e87b0582b7a9c2084807c4,2016,Juazeiro,BA,26,F,Solteiro(a),Parda,Não,Juazeiro,BA,502.3,467.1,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11168,3b2f9a834cd005611e6f49f5cc02b55409a57164,2016,Divinópolis,MG,20,M,Não informado,Branca,Não,Divinópolis,MG,490.8,501.6,523.1,641.0,400.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
11169,53a5311dc6335c34069190093e80995255fa96a2,2016,Ubajara,CE,17,F,Não informado,Parda,Não,Ubajara,CE,421.8,414.6,534.7,415.9,600.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11170,1d256dcd857c4c3026046bb466d3351aa879b5b8,2016,São Bernardo do Campo,SP,18,F,Não informado,Parda,Não,São Bernardo do Campo,SP,380.3,474.2,497.3,413.6,520.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11171,ea704c3a914d7f1bf167dba10485a02cf2930f1b,2016,Barra do Piraí,RJ,21,F,Não informado,Preta,Não,Barra do Piraí,RJ,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11172,c46ad0a80a67fae682892f04ad03ffc4a4488e5a,2016,Manaus,AM,21,F,Não informado,Parda,Não,Manaus,AM,438.2,537.6,529.9,460.2,600.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11173,7b80ccff96f4b11ee2074d5633c0b98058cce20c,2016,Poço das Trincheiras,AL,18,M,Não informado,Branca,Não,Santana do Ipanema,AL,408.6,439.4,499.1,382.4,500.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Completou a Pós-graduação.
11174,c7cfac70d2ba0ecbd89cecb9934a7bc992fc6b45,2016,São Miguel dos Campos,AL,33,M,Solteiro(a),Parda,Não,São Miguel dos Campos,AL,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Nunca estudou
11175,6821a6f7e42b4a15b148d8d0b5f1a5e43e53501c,2016,Russas,CE,18,M,Não informado,Parda,Não,Russas,CE,458.1,547.8,544.9,352.9,760.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
